,pay_schedule_1,pay_schedule_2,pay_schedule_3,pay_schedule_4,home_owner,income,current_address_year,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,ext_quality_score,ext_quality_score_2,inquiries_last_month,e_signed,personal_accounts_month
13095,0,1,0,0,0,36.6,1,1,90.0,15.9533,7.342,8.64327078,6.626530000000001,4.62653,2,1,38
13096,0,1,0,0,0,32.55,8,1,35.0,15.9759,6.90418487,7.520088879999999,4.49308,6.49308,4,1,30
13097,0,1,0,0,1,33.25,9,1,90.0,15.4956,6.54333613,8.77626145,7.02871,4.02871,4,0,97
13098,0,0,0,1,1,30.6,2,1,50.0,16.1801,6.3417142900000005,8.901845040000001,7.707739999999999,5.70774,6,1,62
13099,1,0,0,0,1,31.65,3,1,70.0,14.9293,7.04318487,8.90027384,7.07691,5.07691,14,1,54
13100,0,1,0,0,0,34.55,0,0,40.0,16.2004,7.67458824,8.10311546,6.070790000000001,7.070790000000001,3,0,38
13101,0,1,0,0,0,46.1,3,1,40.0,16.2194,7.36484034,7.82288113,6.68955,6.68955,4,1,42
13102,0,1,0,0,1,35.65,7,1,70.0,15.7471,8.29092437,9.03506015,5.03819,5.03819,4,0,99
13103,1,0,0,0,0,35.7,2,0,60.0,15.3853,7.29354622,7.30808942,4.17253,5.17253,3,0,61
13104,1,0,0,0,1,62.4,2,1,120.0,15.2344,6.127075629999999,8.55393697,4.78995,5.78995,12,0,16
13105,1,0,0,0,1,52.1,7,1,80.0,16.1437,7.33852101,9.42909409,6.2294,6.2294,8,0,42
13106,1,0,0,0,0,27.75,6,1,70.0,15.7046,6.3719075599999995,9.70831837,5.211829999999999,4.21183,3,1,18
13107,0,0,0,1,1,53.35,5,0,90.0,16.1145,6.4966050399999995,9.08040043,6.02912,6.02912,3,1,73
13108,1,0,0,0,0,20.05,1,1,70.0,15.1946,6.7467479,8.62015173,5.65846,4.65846,22,0,26
13109,1,0,0,0,0,16.95,1,1,60.0,16.0501,8.60914286,9.023276169999999,7.806419999999999,7.806419999999999,6,0,50
13110,1,0,0,0,1,44.15,5,0,40.0,16.5364,7.6772521000000005,9.75276082,8.7991,7.7991,4,0,62
13111,0,1,0,0,1,20.3,9,1,60.0,16.5111,6.4427479,8.474703719999999,6.76248,7.76248,6,0,42
13112,0,0,1,0,1,27.9,9,1,120.0,15.4878,7.420336130000001,8.9672742,5.38495,5.38495,5,0,30
13113,1,0,0,0,1,60.3,1,1,60.0,16.1033,7.78957143,9.29453223,6.946219999999999,6.946219999999999,6,1,82
13114,0,0,0,1,0,50.6,4,0,60.0,16.3469,7.78114286,9.55187197,8.68536,8.68536,5,0,26
13115,0,0,1,0,0,37.65,4,1,60.0,14.9499,8.56969748,8.52935895,6.03666,5.0366599999999995,6,0,50
13116,1,0,0,0,0,62.2,4,1,60.0,15.6382,7.824159659999999,8.52969564,5.56188,5.56188,13,0,0
13117,0,1,0,0,1,31.85,9,1,110.0,16.4162,7.53753782,9.54154696,8.72237,5.72237,5,0,28
13118,1,0,0,0,1,41.5,1,1,70.0,16.0058,6.275605039999999,8.67548034,6.3149999999999995,8.315,2,0,31
13119,0,0,1,0,1,36.95,7,1,80.0,16.4504,8.14996639,9.11474232,7.36196,8.36196,5,0,98
13120,0,1,0,0,1,20.75,0,0,50.0,15.8238,7.8970084,8.94617526,8.13863,6.138630000000001,8,0,38
13121,0,1,0,0,0,25.85,5,0,70.0,15.1811,7.6094453799999995,9.2252873,7.182690000000001,8.182690000000001,16,0,104
13122,1,0,0,0,0,20.71,3,1,70.0,15.6082,6.42632773,8.68816215,5.771230000000001,3.77123,10,1,18
13123,1,0,0,0,1,16.9,2,1,70.0,15.7247,6.947907559999999,8.50713773,6.2955000000000005,8.2955,5,0,41
13124,0,0,1,0,0,22.0,10,1,80.0,15.3391,7.25264706,9.169622010000001,7.13209,7.13209,9,1,54
13125,0,0,0,1,1,37.9,1,0,90.0,16.2604,7.1887899200000005,8.81150117,7.66009,6.660089999999999,6,0,37
13126,0,0,1,0,1,35.8,0,1,60.0,15.5127,8.56772269,8.9467364,8.24069,6.24069,6,1,16
13127,0,1,0,0,0,21.2,6,0,110.0,16.0868,7.8098487400000005,8.68771323,6.57141,4.57141,6,1,97
13128,0,0,0,1,1,52.4,4,1,220.0,16.2354,6.52747899,9.12607739,5.38504,4.38504,4,1,74
13129,0,1,0,0,0,16.1,4,1,40.0,16.0014,8.62787395,9.81055845,6.42431,8.42431,4,1,42
13130,1,0,0,0,0,50.7,4,1,60.0,15.6509,6.3918991599999995,8.97917041,5.878170000000001,4.87817,7,1,42
13131,0,1,0,0,1,36.5,3,0,40.0,15.7872,7.071033610000001,8.23891183,4.38897,6.3889700000000005,4,1,37
13132,0,1,0,0,1,43.68,1,0,40.0,15.2061,7.17094118,8.88994882,6.771890000000001,7.77189,2,1,38
13133,1,0,0,0,0,26.3,4,0,70.0,15.8799,7.23168067,7.71065272,5.76337,5.76337,6,0,50
13134,0,1,0,0,1,46.05,2,1,60.0,16.0297,6.97718487,7.665312439999999,5.48893,6.488930000000001,4,1,18
13135,1,0,0,0,1,20.1,6,1,60.0,16.2099,7.246445379999999,7.75610523,4.5230500000000005,5.5230500000000005,17,0,27
13136,1,0,0,0,0,30.7,3,1,60.0,15.1135,7.7858991600000005,9.292512120000001,7.71574,7.71574,11,0,13
13137,0,0,1,0,0,62.8,2,1,110.0,16.2222,6.41915126,8.810491110000001,5.49302,4.49302,5,0,88
13138,1,0,0,0,1,22.25,3,1,50.0,14.9948,6.4880672299999995,7.58832376,6.2386099999999995,4.2386099999999995,5,0,30
13139,1,0,0,0,0,37.85,4,0,40.0,15.9613,5.605932769999999,8.89062219,4.61237,2.61237,7,0,49
13140,0,0,1,0,0,46.95,1,1,90.0,15.8751,7.3922437,8.70926109,7.25357,7.25357,3,0,85
13141,0,1,0,0,0,26.35,2,1,70.0,16.1307,7.38389076,8.36213862,6.89996,6.89996,5,1,62
13142,0,0,0,1,1,60.05,2,0,90.0,16.3658,8.27113445,8.82227509,3.85278,3.85278,4,0,50
13143,1,0,0,0,0,26.4,5,1,120.0,14.9882,5.46236134,8.586146529999999,8.20345,5.203449999999999,4,0,37
13144,0,0,0,1,0,45.65,4,1,40.0,16.2372,7.10563866,9.60865954,8.61953,7.61953,6,0,42
13145,1,0,0,0,0,27.6,1,0,135.0,16.0211,7.16042017,8.00356886,4.40895,6.40895,6,1,37
13146,0,1,0,0,0,27.7,5,1,120.0,16.1596,6.97903361,8.88893877,4.25103,4.25103,11,0,25
13147,1,0,0,0,0,30.35,4,1,320.0,15.311,7.73110084,9.02350063,8.35676,7.3567599999999995,6,0,100
13148,1,0,0,0,1,65.3,6,1,50.0,15.9937,7.87211765,8.91172113,7.01679,6.016789999999999,6,1,29
13149,1,0,0,0,0,52.2,4,1,40.0,14.9545,7.4352521000000005,9.60675166,8.096499999999999,7.0965,11,1,40
13150,1,0,0,0,0,36.6,8,1,135.0,16.2232,7.39382353,9.05784252,8.23887,6.2388699999999995,5,0,26
13151,1,0,0,0,0,19.1,3,1,50.0,15.4236,7.77683193,8.55214132,5.39249,4.3924900000000004,3,1,38
13152,1,0,0,0,1,50.2,1,0,110.0,15.7005,6.49536134,8.64304633,7.06297,6.06297,13,0,38
13153,0,1,0,0,0,27.6,2,1,40.0,16.0265,7.17441176,8.54170408,5.143750000000001,6.14375,2,0,54
13154,0,0,0,1,0,50.6,1,1,119.9,15.528,6.92870588,8.59781828,5.549849999999999,6.54985,12,0,43
13155,0,1,0,0,1,46.5,6,1,90.0,15.8823,7.43905882,8.76593643,7.09449,4.09449,5,0,49
13156,0,1,0,0,0,39.95,9,0,60.0,15.4512,7.88310084,9.02361286,5.92879,5.92879,7,0,183
13157,0,1,0,0,1,19.43,5,0,70.0,16.0951,6.78313445,8.58569761,5.09019,5.09019,7,0,62
13158,1,0,0,0,1,31.45,2,1,90.0,15.8654,7.034000000000001,8.22813791,5.84622,5.84622,5,0,41
13159,1,0,0,0,0,31.5,5,1,90.0,15.9533,5.812495800000001,9.080175969999999,6.10215,6.10215,13,1,43
13160,1,0,0,0,0,37.85,4,1,280.0,16.1743,7.54069748,9.60854732,8.99025,8.99025,10,1,2
13161,1,0,0,0,1,32.95,4,1,40.0,15.4799,8.21538655,9.158623630000001,8.29661,6.29661,3,0,42
13162,1,0,0,0,0,30.85,2,1,110.0,15.4219,4.41276471,8.88961214,5.77687,5.77687,6,0,15
13163,0,0,1,0,0,15.7,1,1,50.0,16.1397,6.60366387,7.945883459999999,5.89013,4.89013,17,0,39
13164,0,1,0,0,1,36.9,8,1,160.0,16.2705,6.58981513,8.428802300000001,7.5932699999999995,7.5932699999999995,5,1,38
13165,0,1,0,0,1,16.9,10,0,40.0,16.3269,7.297445380000001,9.24840636,5.8481700000000005,7.84817,2,1,44
13166,1,0,0,0,0,30.55,2,1,120.0,16.1975,7.8756302499999995,8.67581702,8.59483,7.59483,4,0,49
13167,1,0,0,0,1,36.9,9,1,55.0,16.2363,7.05423529,9.20362722,5.0741000000000005,6.0741,2,1,38
13168,1,0,0,0,0,50.05,3,1,50.0,15.2175,6.5084958,8.912731189999999,5.52359,6.52359,2,1,28
13169,0,1,0,0,1,21.85,4,1,45.0,15.4137,6.47814286,8.76627312,4.13669,5.136690000000001,14,1,42
13170,0,1,0,0,0,20.7,2,1,40.0,15.6745,5.51792437,8.68715209,6.12085,6.12085,2,1,28
13171,1,0,0,0,0,24.1,2,0,70.0,15.3735,6.784546219999999,8.81127671,5.3565,5.3565,5,0,65
13172,0,0,0,1,0,29.09,0,1,50.0,15.3667,7.51213445,8.54069402,4.75113,7.751130000000001,3,1,39
13173,1,0,0,0,0,30.05,3,1,70.0,15.6883,5.31285714,8.37313701,4.02198,7.02198,4,1,50
13174,0,0,1,0,0,23.05,3,1,160.0,15.9499,8.15311765,8.86626863,7.6625,6.6625,6,0,27
13175,1,0,0,0,1,50.95,7,1,70.0,15.5049,7.22696639,9.19262884,6.25833,5.25833,6,0,27
13176,1,0,0,0,0,19.25,5,1,40.0,15.9071,7.43194118,7.9358951300000005,5.50484,5.50484,4,1,73
13177,0,0,1,0,0,52.9,1,1,60.0,15.7872,5.204184870000001,8.21669061,4.421340000000001,5.42134,13,1,50
13178,0,1,0,0,1,51.45,2,1,60.0,15.0211,3.23351261,8.41870174,6.2846400000000004,6.2846400000000004,8,0,27
13179,0,1,0,0,0,47.7,6,1,80.0,15.2805,7.9748151300000005,8.45259472,5.36313,5.36313,9,0,86
13180,1,0,0,0,0,16.8,2,1,90.0,15.8324,7.33872269,8.4734692,4.85253,5.85253,6,0,86
13181,1,0,0,0,0,92.8,4,1,75.0,16.2714,7.162596639999999,8.89006105,5.59169,7.59169,10,1,41
13182,1,0,0,0,1,46.85,8,1,80.0,15.8545,4.7555042,8.93427904,3.9139299999999997,6.913930000000001,8,0,54
13183,1,0,0,0,1,16.7,1,1,55.0,15.2137,6.413680670000001,7.7886514600000005,4.81538,6.815379999999999,13,0,86
13184,0,0,0,1,1,32.3,2,0,60.0,15.7961,6.37578151,8.485365419999999,5.95981,7.959810000000001,8,0,42
13185,1,0,0,0,0,51.05,4,1,80.0,15.6226,5.19314286,8.79971718,5.72909,4.72909,15,0,42
13186,0,1,0,0,1,92.2,4,1,320.0,16.3836,8.01509244,8.733390199999999,5.67335,7.67335,6,1,55
13187,1,0,0,0,0,50.2,1,1,80.0,16.226,7.53964706,9.50585832,6.753369999999999,4.75337,7,0,26
13188,1,0,0,0,0,20.9,4,1,40.0,15.7847,4.7572521000000005,8.83383462,4.38199,3.38199,2,0,29
13189,1,0,0,0,0,37.4,4,1,110.0,15.906,7.53421849,9.02361286,6.26283,7.26283,8,1,54
13190,0,1,0,0,1,36.8,2,1,40.0,16.4632,7.32564706,9.24930418,9.47944,7.47944,5,0,76
13191,1,0,0,0,0,40.95,0,0,70.0,15.82,7.8073529399999995,9.29273658,5.50449,5.50449,5,0,37
13192,1,0,0,0,0,16.9,4,1,80.0,15.887,7.22708403,8.855831389999999,7.0359799999999995,8.03598,5,1,74
13193,1,0,0,0,0,52.51,0,0,90.0,15.8113,7.37055462,9.32741516,5.41324,7.41324,5,1,38
13194,0,1,0,0,0,22.67,3,1,40.0,15.8787,9.16533613,8.9451652,5.20214,5.20214,4,1,50
13195,1,0,0,0,1,26.0,8,1,80.0,14.8679,5.76238655,8.911496679999999,5.741110000000001,6.74111,6,0,41
13196,1,0,0,0,0,22.7,4,1,60.0,16.1605,8.178546220000001,9.3939666,9.05303,6.053030000000001,10,0,55
13197,1,0,0,0,0,57.55,4,1,60.0,14.9748,5.554731090000001,8.55225355,6.31878,4.31878,8,1,27
13198,0,0,1,0,0,25.15,0,1,60.0,15.3003,7.021521010000001,9.57476656,6.528840000000001,7.52884,5,1,85
13199,0,0,0,1,0,51.95,4,1,60.0,16.0297,7.76408403,8.52935895,6.9007700000000005,6.9007700000000005,6,1,87
13200,1,0,0,0,0,15.05,6,0,80.0,12.5746,3.62311765,7.99122374,4.7440999999999995,5.7440999999999995,21,0,37
13201,1,0,0,0,1,30.4,10,1,100.0,16.2567,7.224571429999999,7.9569940699999995,3.83568,6.83568,2,0,54
13202,0,0,0,1,1,27.6,7,0,70.1,15.311,5.90437815,7.6324295200000005,6.15939,7.15939,2,1,38
13203,0,0,1,0,0,50.85,3,0,120.0,16.1094,7.16607563,9.01239002,8.13615,9.136149999999999,4,0,38
13204,1,0,0,0,1,47.25,8,0,60.0,16.0628,7.6128319300000005,9.56399264,6.84376,5.84376,5,0,38
13205,1,0,0,0,0,51.08,0,1,60.0,16.3624,6.99981513,9.60821063,6.49151,8.49151,10,0,55
13206,1,0,0,0,0,19.8,3,1,60.0,15.9669,6.99906723,8.07068145,5.31637,7.31637,3,1,29
13207,0,1,0,0,0,37.95,1,1,90.0,14.9904,8.2750084,8.77693482,7.166829999999999,4.16683,5,0,76
13208,0,1,0,0,0,27.15,2,1,60.0,15.0058,6.51916807,9.01306339,6.7192799999999995,7.7192799999999995,9,1,62
13209,1,0,0,0,0,16.0,5,1,100.0,16.2032,6.655117649999999,9.19307775,6.91094,7.91094,3,0,43
13210,1,0,0,0,0,22.3,2,1,80.0,15.7719,7.090789920000001,8.56437421,7.86652,7.86652,5,0,50
13211,0,1,0,0,0,51.05,4,0,60.0,15.24,6.957025209999999,8.48615101,4.55605,5.55605,4,1,74
13212,1,0,0,0,0,61.35,9,1,40.0,15.5049,5.77856303,9.72021458,7.904590000000001,5.90459,15,0,45
13213,1,0,0,0,1,47.15,2,1,90.0,16.0543,6.393168070000001,9.0364069,6.7473600000000005,5.7473600000000005,10,0,86
13214,0,0,0,1,1,50.2,2,0,80.0,16.1586,3.88389916,8.654044709999999,7.10763,6.1076299999999994,14,0,43
13215,1,0,0,0,0,30.6,3,0,80.0,15.8075,7.1710084,8.81127671,4.44766,6.447659999999999,5,0,38
13216,1,0,0,0,1,62.75,5,0,200.0,16.1417,7.44745378,8.52004399,5.71708,6.717079999999999,3,1,97
13217,1,0,0,0,0,30.5,5,1,70.0,15.8287,6.94978151,8.1257856,4.39273,7.392729999999999,3,1,61
13218,1,0,0,0,1,31.0,1,0,190.0,15.5761,6.82096639,8.474479259999999,7.51252,4.51252,5,0,38
13219,1,0,0,0,0,51.9,4,1,120.0,16.1367,6.558714289999999,9.428532950000001,5.63727,6.637269999999999,5,1,98
13220,0,0,1,0,0,76.85,0,0,280.0,16.2659,6.3596974799999995,9.67554767,5.45478,6.4547799999999995,6,1,54
13221,1,0,0,0,0,31.45,4,0,250.0,16.185,6.46135294,8.76638535,4.771310000000001,5.77131,4,1,61
13222,1,0,0,0,1,20.95,0,1,100.0,16.1387,6.58707563,8.97894595,7.785,6.785,3,1,18
13223,0,1,0,0,0,25.1,5,1,40.0,15.7193,6.38683193,8.576045970000001,7.2924500000000005,8.29245,6,0,37
13224,1,0,0,0,0,22.7,1,1,60.0,15.6923,6.513420170000001,8.451584669999999,6.63118,4.63118,7,1,28
13225,1,0,0,0,0,41.55,1,0,280.0,16.0575,5.87941176,8.77693482,5.266640000000001,6.26664,4,1,39
13226,1,0,0,0,1,38.8,3,0,110.0,16.0554,4.25492437,8.47459149,2.80119,4.80119,11,1,38
13227,0,1,0,0,1,81.15,0,1,320.0,15.9071,7.85045378,9.00172832,7.84779,6.84779,3,1,27
13228,0,0,1,0,1,51.65,5,1,100.0,15.2438,3.8807142900000002,8.596696,4.82673,4.82673,2,1,50
13229,1,0,0,0,0,40.65,2,1,70.0,15.7193,7.0323445399999995,9.19251661,5.72503,5.72503,3,0,63
13230,1,0,0,0,0,36.65,5,1,60.0,15.9373,6.8503697500000005,8.81094003,8.20012,7.20012,4,1,90
13231,1,0,0,0,1,31.7,9,1,60.0,15.4736,5.8954033599999995,9.5527698,6.90912,3.9091199999999997,12,1,29
13232,0,0,1,0,1,50.3,3,1,70.0,16.2732,7.257176469999999,8.63137457,7.0456900000000005,6.0456900000000005,6,1,28
13233,1,0,0,0,0,36.65,6,0,110.0,16.3828,8.59615966,9.43930688,5.67812,7.678120000000001,5,0,50
13234,1,0,0,0,1,26.25,4,1,60.0,15.3529,6.88494118,8.754825819999999,6.48822,4.48822,9,1,41
13235,1,0,0,0,1,26.45,10,1,45.0,16.1165,5.90304202,8.40736667,6.840669999999999,4.84067,7,1,42
13236,1,0,0,0,0,30.15,5,1,70.0,15.5234,5.08106723,9.22652182,7.401910000000001,5.40191,6,0,30
13237,1,0,0,0,0,22.27,0,1,50.0,16.4309,6.75548739,9.462762609999999,7.4208300000000005,8.42083,7,1,134
13238,1,0,0,0,1,31.0,9,1,90.0,15.7073,7.2167395,8.81094003,6.358160000000001,8.35816,9,0,43
13239,0,1,0,0,0,51.75,2,1,60.0,16.0532,7.04970588,9.03573352,6.1294,8.1294,10,1,55
13240,1,0,0,0,0,31.21,4,1,70.0,15.4656,7.75236134,9.01295116,7.77492,6.77492,4,0,39
13241,0,0,0,1,0,50.25,3,1,90.0,15.4878,7.55519328,9.4623137,8.257060000000001,7.257059999999999,7,1,54
13242,0,0,0,1,0,31.55,3,1,42.5,15.624,6.67229412,7.0837448400000005,4.21755,5.217549999999999,11,1,1
13243,1,0,0,0,0,15.55,2,1,35.0,15.8953,7.9167479,8.49647603,8.883140000000001,7.883139999999999,5,1,44
13244,1,0,0,0,0,21.6,8,1,70.0,16.3251,7.45986555,8.57425031,5.2703999999999995,8.2704,10,1,1
13245,0,0,1,0,1,46.7,2,1,100.0,15.2913,7.03066387,9.1138445,4.96005,4.96005,4,0,38
13246,0,1,0,0,0,19.4,0,1,50.0,16.0415,7.244344539999999,8.81183785,4.60011,6.60011,3,1,86
13247,1,0,0,0,0,20.7,2,1,40.0,15.5522,7.7136134499999995,8.82249955,7.79541,5.7954099999999995,15,0,85
13248,1,0,0,0,1,31.55,10,1,60.0,16.2419,7.96892437,9.002177230000001,4.0179100000000005,5.01791,6,0,54
13249,1,0,0,0,1,35.85,2,1,80.0,16.1645,6.973621850000001,8.43957623,3.98733,6.98733,5,0,90
13250,0,1,0,0,0,17.4,3,1,60.0,16.0469,7.03748739,8.036788470000001,4.3842300000000005,5.38423,6,1,28
13251,0,0,0,1,0,72.35,1,1,320.0,16.3607,5.04563866,8.40804004,7.02756,7.02756,8,0,13
13252,1,0,0,0,0,51.45,1,1,40.0,15.634,6.18308403,9.19150655,5.8905899999999995,3.89059,6,0,37
13253,1,0,0,0,1,83.7,2,0,120.0,16.0712,7.037865549999999,9.14807416,7.41809,6.418089999999999,6,1,38
13254,1,0,0,0,1,25.85,4,1,60.0,15.5462,7.06832773,8.85672922,4.77808,4.77808,8,1,38
13255,0,1,0,0,1,27.5,0,0,50.0,15.3145,6.96722689,8.58569761,7.606389999999999,4.60639,8,1,38
13256,1,0,0,0,1,62.95,1,1,220.0,16.3443,7.32488235,7.93454839,1.0358,1.0358,6,1,38
13257,0,0,1,0,1,17.55,8,1,55.0,15.1397,5.90268908,8.52947118,5.119829999999999,4.11983,2,1,28
13258,1,0,0,0,0,35.55,4,1,40.0,15.6168,7.79396639,8.74405189,5.545109999999999,5.545109999999999,3,1,38
13259,0,1,0,0,0,36.75,6,1,120.0,15.8075,6.3919327699999995,8.29446489,4.77871,4.77871,10,0,27
13260,0,0,0,1,0,32.2,3,1,145.0,16.4456,8.3102605,9.67498653,7.6328,6.6328,5,1,86
13261,1,0,0,0,1,31.2,1,0,40.0,15.464,6.5837983200000005,7.9022266100000005,5.95656,3.95656,5,0,28
13262,1,0,0,0,1,40.2,2,1,70.0,16.1596,7.88554622,9.03438678,6.97581,7.97581,5,1,38
13263,1,0,0,0,0,27.6,1,1,65.0,15.5995,7.4230588200000005,8.94617526,5.11793,6.11793,5,1,86
13264,1,0,0,0,0,21.3,2,1,50.0,15.7419,7.86126891,9.15884809,6.34952,4.34952,4,1,54
13265,1,0,0,0,0,35.95,2,1,60.0,15.5065,6.82560504,8.77637368,6.683949999999999,3.68395,11,1,37
13266,0,0,1,0,0,30.9,1,1,80.1,15.7706,5.905924369999999,8.41746723,5.72076,3.7207600000000003,4,1,54
13267,0,1,0,0,0,27.9,1,1,70.0,15.987,6.061865549999999,8.97883372,6.48243,4.48243,6,0,43
13268,0,1,0,0,1,61.65,2,0,340.0,15.3701,6.46715966,8.170564729999999,5.703589999999999,5.703589999999999,11,1,49
13269,1,0,0,0,0,27.6,2,1,60.0,15.6814,8.67991597,8.4857021,6.91964,6.91964,9,0,62
13270,1,0,0,0,1,22.8,4,1,110.0,15.8846,7.18438655,9.67521099,8.14376,8.14376,10,0,86
13271,1,0,0,0,0,31.0,2,1,80.0,15.8953,7.76872269,9.731998560000001,8.53934,7.53934,4,1,29
13272,0,0,1,0,0,30.0,2,1,40.0,15.9431,6.32247059,8.38447208,5.1197,6.1197,5,1,29
13273,0,1,0,0,0,60.65,2,1,50.0,15.3718,7.0641260500000005,8.56302747,7.30496,7.30496,4,1,42
13274,0,0,0,1,0,45.0,1,1,170.0,16.0469,7.974445380000001,8.37257587,4.8590800000000005,7.8590800000000005,10,1,37
13275,1,0,0,0,1,30.95,4,1,70.0,15.6509,6.50695798,8.194132699999999,6.88882,6.88882,9,1,37
13276,1,0,0,0,0,31.75,10,0,70.0,15.0554,6.71239496,9.36175705,7.2077100000000005,6.20771,14,0,43
13277,1,0,0,0,0,22.25,10,1,40.0,15.9327,7.65563025,9.67554767,8.66707,8.66707,4,1,99
13278,0,1,0,0,0,53.92,5,1,40.0,16.0596,4.687521009999999,8.31724726,5.2779,4.2779,3,0,43
13279,1,0,0,0,1,62.1,4,0,105.0,16.3207,6.109453780000001,7.58832376,6.74766,5.74766,6,1,37
13280,1,0,0,0,1,31.1,10,1,70.0,16.2549,7.53310924,9.87733435,6.942209999999999,6.942209999999999,2,0,43
13281,1,0,0,0,0,32.7,1,1,110.0,15.7757,7.44188235,9.058740349999999,4.85449,6.85449,6,0,38
13282,1,0,0,0,1,37.35,3,0,110.0,15.8811,5.43258824,9.00139163,6.53593,4.5359300000000005,8,0,38
13283,0,0,1,0,0,31.15,10,0,110.0,15.8496,6.881411760000001,8.2502469,5.91128,5.91128,9,0,50
13284,1,0,0,0,1,20.8,10,0,115.0,16.1576,7.45916807,9.058515889999999,5.33972,5.33972,7,1,50
13285,0,0,1,0,1,24.42,4,1,50.0,15.805,6.49435294,8.77693482,6.10973,5.10973,11,0,14
13286,1,0,0,0,1,51.65,1,1,40.0,15.4862,7.44466387,9.04560962,5.86191,4.86191,3,0,28
13287,0,1,0,0,1,40.05,5,1,50.0,14.9431,7.118016809999999,9.11328335,5.95092,4.95092,6,0,19
13288,1,0,0,0,1,25.05,3,1,100.0,15.9624,6.82905042,8.60881666,5.71921,3.71921,5,0,38
13289,1,0,0,0,0,18.1,2,1,70.0,15.0847,7.1367563,7.61088167,3.65236,4.65236,13,0,37
13290,0,1,0,0,1,26.45,3,1,60.0,15.2787,6.52614286,8.93517687,5.6843,4.6843,8,1,88
13291,1,0,0,0,1,82.6,1,1,250.0,16.1801,5.33448739,8.54125516,3.73956,4.73956,11,1,50
13292,0,0,1,0,1,21.65,0,1,100.0,15.5265,7.73381513,7.566326989999999,4.32807,6.32807,3,1,28
13293,1,0,0,0,0,17.2,1,0,40.0,15.4815,7.646831929999999,9.20396391,6.668349999999999,4.66835,4,0,15
13294,1,0,0,0,1,26.6,5,1,160.0,15.9012,7.6083865500000005,9.26063925,5.90223,7.90223,8,0,86
13295,1,0,0,0,0,25.85,2,1,60.0,16.2456,6.39012605,8.67705154,5.21995,7.219950000000001,10,1,1
13296,0,1,0,0,1,32.15,2,1,90.0,15.887,5.43540336,8.44081074,5.332059999999999,4.33206,9,0,50
13297,1,0,0,0,1,32.1,4,1,120.0,15.9511,6.6043277300000005,8.78916771,4.87887,7.87887,12,0,26
13298,1,0,0,0,0,16.15,4,1,90.0,15.5326,7.12840336,8.28402765,6.713010000000001,4.713010000000001,7,0,33
13299,1,0,0,0,0,15.65,2,1,45.0,15.4366,7.1969916000000005,8.73305351,4.831770000000001,5.83177,4,1,54
13300,1,0,0,0,1,56.77,2,1,40.0,15.9533,6.75722689,9.55175974,8.41047,6.41047,8,1,67
13301,1,0,0,0,0,37.25,7,1,120.0,15.5188,7.41991597,9.29329772,4.54679,5.5467900000000006,18,0,86
13302,1,0,0,0,0,16.8,3,1,110.0,16.2723,6.626512610000001,7.7905593500000005,5.7700700000000005,4.7700700000000005,4,1,40
13303,1,0,0,0,1,33.65,1,0,50.0,15.3937,6.55890756,8.596696,7.6443,7.6443,7,1,38
13304,1,0,0,0,0,25.95,0,0,60.0,16.0426,7.425361339999999,8.42925121,5.04298,8.04298,6,0,38
13305,0,1,0,0,0,50.45,2,1,240.0,16.1965,7.29152101,9.01373676,5.89432,6.8943200000000004,4,1,42
13306,1,0,0,0,1,23.7,2,1,50.0,15.6718,4.60832773,8.497822769999999,5.08901,8.08901,3,0,37
13307,1,0,0,0,0,18.3,0,0,60.0,15.5142,6.75669748,8.54114293,8.69937,5.69937,3,0,20
13308,0,0,0,1,0,61.45,9,1,70.0,15.7313,7.24927731,7.3516340499999995,5.45074,6.450740000000001,9,1,40
13309,1,0,0,0,0,42.3,6,0,55.0,16.3803,7.27086555,8.60915335,5.950419999999999,4.950419999999999,3,0,122
13310,1,0,0,0,0,26.45,3,0,70.0,16.3339,7.75964706,8.721830670000001,7.338909999999999,5.33891,2,0,50
13311,1,0,0,0,0,52.2,2,1,280.0,15.7406,7.90440336,9.03506015,6.455959999999999,5.455959999999999,5,1,26
13312,0,1,0,0,0,25.9,0,1,120.0,16.0585,8.40840336,9.22674627,6.67897,6.67897,9,1,100
13313,1,0,0,0,0,51.35,1,1,100.0,15.9703,6.612554619999999,8.30591219,5.55698,7.556979999999999,10,0,42
13314,1,0,0,0,0,22.0,4,0,60.0,15.6773,3.94821849,8.68861106,6.00136,6.00136,3,1,49
13315,0,1,0,0,0,23.65,4,1,120.0,16.0543,7.56357983,8.14856797,5.02204,6.02204,6,1,43
13316,1,0,0,0,0,16.7,1,1,60.0,16.0135,8.44126891,8.80992997,7.9657100000000005,4.96571,11,1,29
13317,1,0,0,0,0,25.2,0,0,110.0,15.9396,8.30989916,9.742099119999999,7.19454,6.19454,4,1,50
13318,1,0,0,0,1,48.45,0,1,70.0,15.1576,6.28423529,8.55348806,6.38947,6.38947,5,0,27
13319,0,1,0,0,0,27.7,2,0,50.0,15.2156,6.5812521,8.81150117,6.30112,5.30112,6,1,37
13320,0,0,0,1,1,42.55,9,1,50.0,15.5204,8.18790756,9.90056563,5.934,5.934,2,1,113
13321,1,0,0,0,0,38.37,2,1,90.0,16.3845,7.1612437,7.7567786000000005,3.76271,6.762709999999999,7,1,2
